structure_id,landscape_scenario_id,ead_fwoa_year00,ead_fwoa_year01,ead_fwoa_year02,ead_fwoa_year03,ead_fwoa_year04,ead_fwoa_year05,ead_fwoa_year06,ead_fwoa_year07,ead_fwoa_year08,ead_fwoa_year09,ead_fwoa_year10,ead_fwoa_year11,ead_fwoa_year12,ead_fwoa_year13,ead_fwoa_year14,ead_fwoa_year15,ead_fwoa_year16,ead_fwoa_year17,ead_fwoa_year18,ead_fwoa_year19,ead_fwoa_year20,ead_fwoa_year21,ead_fwoa_year22,ead_fwoa_year23,ead_fwoa_year24,ead_fwoa_year25,ead_fwoa_year26,ead_fwoa_year27,ead_fwoa_year28,ead_fwoa_year29,ead_fwoa_year30,ead_fwoa_year31,ead_fwoa_year32,ead_fwoa_year33,ead_fwoa_year34,ead_fwoa_year35,ead_fwoa_year36,ead_fwoa_year37,ead_fwoa_year38,ead_fwoa_year39,ead_fwoa_year40,ead_fwoa_year41,ead_fwoa_year42,ead_fwoa_year43,ead_fwoa_year44,ead_fwoa_year45,ead_fwoa_year46,ead_fwoa_year47,ead_fwoa_year48,ead_fwoa_year49,ead_fwoa_year50
109.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692000620998731,1.384001241997462,2.0760018629961934,2.768002483994924,3.460003104993655,4.152003725992387,4.844004346991118,5.536004967989848,6.228005588988579,6.92000620998731,8.470717851013259,10.021429492039209,11.572141133065156,13.122852774091106,14.673564415117054,16.224276056143005,17.774987697168953,19.3256993381949,20.87641097922085,22.4271226202468,38.81134952446932,55.19557642869184,71.57980333291437,87.96403023713688,104.3482571413594,120.73248404558194,137.11671094980446,153.50093785402697,169.8851647582495,186.269391662472,245.1992394507004,304.12908723892883,363.0589350271572,421.9887828153856,480.918630603614,539.8484783918424,598.7783261800707,657.7081739682992,716.6380217565276,775.567869544756
110.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,7.0,89.8440383319506,94.00149864165974,98.15895895136887,102.316419261078,106.47387957078716,110.6313398804963,114.78880019020544,118.94626049991456,123.10372080962372,127.26118111933286,131.418641429042,156.8863125569655,182.353983684889,207.8216548128125,233.289325940736,258.7569970686596,284.224668196583,309.6923393245065,335.16001045243,360.6276815803535,386.095352708277,415.3871062986229,444.6788598889688,473.9706134793147,503.2623670696606,532.5541206600064,561.8458742503524,591.1376278406983,620.4293814310442,649.7211350213901,679.012888611736,751.8249405601985,824.6369925086608,897.4490444571231,970.2610964055856,1043.073148354048,1115.8852003025104,1188.6972522509727,1261.509304199435,1334.3213561478974,1407.13340809636,1532.922410475375,1658.71141285439,1784.500415233405,1910.28941761242,2036.078419991435,2161.86742237045,2287.6564247494653,2413.44542712848,2539.234429507495,2665.02343188651
116.0,7.0,2489.4550459822,2587.277618317364,2685.100190652528,2782.922762987692,2880.745335322856,2978.56790765802,3076.3904799931843,3174.213052328348,3272.035624663512,3369.858196998676,3467.68076933384,3544.072912980246,3620.465056626652,3696.857200273058,3773.249343919464,3849.64148756587,3926.033631212276,4002.425774858682,4078.817918505088,4155.210062151494,4231.6022057979,4467.221639097011,4702.8410723961215,4938.460505695233,5174.079938994344,5409.699372293455,5645.318805592566,5880.9382388916765,6116.557672190787,6352.177105489898,6587.79653878901,6664.996904946018,6742.197271103026,6819.397637260034,6896.598003417042,6973.7983695740495,7050.998735731058,7128.199101888066,7205.399468045074,7282.599834202082,7359.80020035909,7720.827456566611,8081.854712774132,8442.881968981652,8803.909225189174,9164.936481396697,9525.963737604216,9886.990993811736,10248.018250019257,10609.04550622678,10970.0727624343
117.0,7.0,3915.59854240561,3982.901864614291,4050.205186822972,4117.508509031653,4184.811831240334,4252.115153449015,4319.418475657696,4386.7217978663775,4454.025120075058,4521.328442283739,4588.63176449242,4711.712507820508,4834.793251148596,4957.873994476684,5080.954737804772,5204.03548113286,5327.116224460948,5450.1969677890365,5573.277711117124,5696.358454445212,5819.4391977733,5951.680679898807,6083.922162024314,6216.163644149821,6348.405126275328,6480.646608400835,6612.888090526342,6745.129572651849,6877.371054777356,7009.612536902863,7141.85401902837,7264.46859360689,7387.083168185411,7509.69774276393,7632.31231734245,7754.92689192097,7877.54146649949,8000.15604107801,8122.77061565653,8245.38519023505,8367.99976481357,8825.174931700672,9282.350098587776,9739.52526547488,10196.700432361982,10653.875599249084,11111.050766136188,11568.225933023292,12025.401099910394,12482.576266797496,12939.7514336846
118.0,7.0,2488.62419252938,2565.077447383392,2641.530702237404,2717.983957091416,2794.437211945428,2870.89046679944,2947.343721653452,3023.796976507464,3100.250231361476,3176.7034862154883,3253.1567410695,3415.5752932666883,3577.993845463876,3740.412397661064,3902.830949858252,4065.24950205544,4227.668054252628,4390.086606449816,4552.505158647004,4714.923710844192,4877.34226304138,4992.6805996107405,5108.018936180102,5223.357272749463,5338.695609318824,5454.0339458881845,5569.372282457546,5684.710619026907,5800.048955596268,5915.387292165629,6030.72562873499,6152.276626545997,6273.827624357004,6395.378622168011,6516.929619979018,6638.480617790025,6760.031615601032,6881.582613412039,7003.133611223046,7124.684609034053,7246.23560684506,7435.57615112423,7624.9166954034,7814.25723968257,8003.59778396174,8192.93832824091,8382.27887252008,8571.61941679925,8760.95996107842,8950.30050535759,9139.64104963676
135.0,7.0,2483.97324553435,2480.362513772186,2476.751782010022,2473.141050247858,2469.530318485694,2465.9195867235303,2462.3088549613663,2458.698123199202,2455.087391437038,2451.476659674874,2447.86592791271,2445.26715185573,2442.66837579875,2440.06959974177,2437.47082368479,2434.87204762781,2432.27327157083,2429.6744955138497,2427.07571945687,2424.47694339989,2421.87816734291,2493.628373613954,2565.3785798849976,2637.1287861560418,2708.878992427086,2780.6291986981296,2852.3794049691737,2924.129611240218,2995.879817511261,3067.6300237823057,3139.38023005335,3221.5080979360287,3303.635965818708,3385.763833701387,3467.891701584066,3550.019569466745,3632.147437349424,3714.275305232103,3796.403173114782,3878.531040997461,3960.65890888014,3982.925960678358,4005.193012476576,4027.460064274794,4049.727116073013,4071.9941678712303,4094.261219669448,4116.528271467666,4138.795323265885,4161.062375064103,4183.32942686232
136.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18333327206685,2.3666665441337,3.549999816200549,4.7333330882674,5.91666636033425,7.099999632401099,8.28333290446795,9.4666661765348,10.64999944860165,11.8333327206685,14.25737924561277,16.68142577055704,19.105472295501308,21.52951882044558,23.953565345389848,26.37761187033412,28.801658395278388,31.22570492022266,33.64975144516693,36.0737979701112,46.12467507149808,56.17555217288496,66.22642927427184,76.27730637565872,86.3281834770456,96.37906057843249,106.42993767981936,116.48081478120623,126.53169188259312,136.58256898398
137.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,7.0,1251.29271435949,1279.185468369279,1307.078222379068,1334.970976388857,1362.863730398646,1390.756484408435,1418.6492384182238,1446.541992428013,1474.434746437802,1502.3275004475909,1530.22025445738,1571.60038940852,1612.98052435966,1654.3606593108,1695.74079426194,1737.12092921308,1778.50106416422,1819.88119911536,1861.2613340665,1902.64146901764,1944.02160396878,1996.468177220831,2048.914750472882,2101.361323724933,2153.807896976984,2206.254470229035,2258.7010434810863,2311.147616733137,2363.594189985188,2416.040763237239,2468.48733648929,2510.1054260540423,2551.723515618794,2593.341605183546,2634.959694748298,2676.57778431305,2718.195873877802,2759.813963442554,2801.432053007306,2843.0501425720577,2884.66823213681,2966.7078234756937,3048.747414814578,3130.787006153462,3212.826597492346,3294.86618883123,3376.9057801701138,3458.945371508998,3540.984962847882,3623.024554186766,3705.06414552565
139.0,7.0,909.056272428614,927.9679656947404,946.8796589608672,965.7913522269938,984.7030454931204,1003.614738759247,1022.5264320253737,1041.4381252915002,1060.3498185576268,1079.2615118237534,1098.17320508988,1143.668687576472,1189.164170063064,1234.659652549656,1280.155135036248,1325.65061752284,1371.1461000094318,1416.641582496024,1462.137064982616,1507.632547469208,1553.1280299558,1607.951317629969,1662.774605304138,1717.597892978307,1772.421180652476,1827.244468326645,1882.067756000814,1936.891043674983,1991.714331349152,2046.537619023321,2101.36090669749,2143.751271215093,2186.141635732696,2228.532000250299,2270.922364767902,2313.312729285505,2355.703093803108,2398.093458320711,2440.4838228383137,2482.874187355917,2525.26455187352,2600.121962621499,2674.979373369478,2749.836784117457,2824.694194865436,2899.5516056134147,2974.4090163613937,3049.266427109373,3124.123837857352,3198.981248605331,3273.83865935331
140.0,7.0,205.730446076733,212.868864709452,220.00728334217095,227.14570197489,234.284120607609,241.422539240328,248.560957873047,255.699376505766,262.837795138485,269.976213771204,277.114632403923,286.1614627067355,295.208293009548,304.25512331236047,313.301953615173,322.3487839179855,331.395614220798,340.4424445236105,349.48927482642296,358.53610512923547,367.582935432048,443.3413482274142,519.0997610227804,594.8581738181465,670.6165866135127,746.3749994088789,822.1334122042451,897.8918249996113,973.6502377949776,1049.4086505903438,1125.16706338571,1173.298827819918,1221.430592254126,1269.562356688334,1317.694121122542,1365.82588555675,1413.957649990958,1462.089414425166,1510.221178859374,1558.352943293582,1606.48470772779,1665.355516365246,1724.226325002702,1783.097133640158,1841.967942277614,1900.83875091507,1959.709559552526,2018.580368189982,2077.451176827438,2136.321985464894,2195.19279410235
141.0,7.0,15.1205891580541,15.48406146986827,15.84753378168244,16.21100609349661,16.574478405310778,16.93795071712495,17.30142302893912,17.66489534075329,18.02836765256746,18.391839964381628,18.7553122761958,33.48497011988172,48.21462796356764,62.94428580725355,77.67394365093948,92.4036014946254,107.1332593383113,121.86291718199725,136.59257502568315,151.3222328693691,166.051890713055,202.61515699163695,239.17842327021896,275.741689548801,312.30495582738297,348.86822210596495,385.4314883845469,421.99475466312896,458.5580209417109,495.1212872202929,531.684553498875,592.5317413822814,653.3789292656879,714.2261171490945,775.073305032501,835.9204929159075,896.767680799314,957.6148686827204,1018.4620565661272,1079.3092444495337,1140.15643233294,1206.002137832434,1271.847843331928,1337.693548831422,1403.539254330916,1469.38495983041,1535.230665329904,1601.076370829398,1666.922076328892,1732.767781828386,1798.61348732788
142.0,7.0,16.5040863895956,18.5717022079453,20.639318026295,22.7069338446447,24.7745496629944,26.8421654813441,28.9097812996938,30.9773971180435,33.0450129363932,35.1126287547429,37.1802445730926,48.36372575481974,59.547206936546885,70.73068811827403,81.91416930000116,93.0976504817283,104.28113166345544,115.4646128451826,126.64809402690972,137.83157520863688,149.015056390364,188.237059421058,227.459062451752,266.681065482446,305.90306851314006,345.125071543834,384.3470745745281,423.5690776052221,462.7910806359161,502.0130836666101,541.235086697304,605.9588201450076,670.6825535927112,735.4062870404149,800.1300204881185,864.853753935822,929.5774873835256,994.3012208312292,1059.024954278933,1123.7486877266365,1188.47242117434,1312.089088329488,1435.705755484636,1559.322422639784,1682.939089794932,1806.55575695008,1930.172424105228,2053.789091260376,2177.405758415524,2301.022425570672,2424.63909272582
143.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02081848025868,2.04163696051736,3.06245544077604,4.08327392103472,5.1040924012934,6.124910881552079,7.145729361810759,8.16654784206944,9.18736632232812,10.2081848025868,19.63984880160022,29.07151280061364,38.503176799627056,47.93484079864048,57.3665047976539,66.79816879666731,76.22983279568074,85.66149679469416,95.09316079370758,104.524824792721
144.0,7.0,0.0,39.1407350510554,78.2814701021108,117.4222051531662,156.5629402042216,195.703675255277,234.8444103063324,273.9851453573878,313.1258804084432,352.2666154594986,391.407350510554,392.0745253505537,392.7417001905534,393.40887503055313,394.0760498705528,394.7432247105525,395.4103995505522,396.0775743905519,396.7447492305516,397.4119240705513,398.079098910551,436.1784933867993,474.2778878630476,512.3772823392959,550.4766768155442,588.5760712917925,626.6754657680408,664.7748602442891,702.8742547205375,740.9736491967857,779.073043673034,876.1840067228316,973.2949697726292,1070.4059328224268,1167.5168958722245,1264.627858922022,1361.7388219718196,1458.8497850216172,1555.9607480714149,1653.0717111212125,1750.18267417101,1838.132448082132,1926.0822219932536,2014.031995904376,2101.981769815498,2189.93154372662,2277.8813176377416,2365.831091548864,2453.7808654599858,2541.730639371108,2629.68041328223
145.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832058327483109,0.966411665496622,1.4496174982449328,1.932823330993244,2.416029163741555,2.8992349964898656,3.3824408292381767,3.865646661986488,4.348852494734799,4.83205832748311,6.69576984287828,8.559481358273448,10.42319287366862,12.286904389063784,14.150615904458956,16.014327419854126,17.878038935249293,19.741750450644464,21.605461966039638,23.4691734814348,49.64265252970132,75.81613157796784,101.98961062623437,128.1630896745009,154.33656872276742,180.51004777103392,206.68352681930045,232.85700586756695,259.0304849158335,285.2039639641
149.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424078464284655,0.84815692856931,1.2722353928539651,1.69631385713862,2.120392321423275,2.5444707857079303,2.968549249992585,3.39262771427724,3.816706178561895,4.24078464284655,10.492817451126754,16.74485025940696,22.996883067687165,29.24891587596737,35.500948684247575,41.75298149252778,48.00501430080799,54.25704710908819,60.5090799173684,66.7611127256486
150.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959323224724769,1.391864644944954,2.0877969674174306,2.783729289889908,3.479661612362385,4.175593934834861,4.871526257307338,5.567458579779816,6.263390902252293,6.95932322472477,16.696981896102592,26.43464056748041,36.17229923885824,45.90995791023606,55.64761658161388,65.3852752529917,75.12293392436952,84.86059259574735,94.59825126712518,104.335909938503,139.4737242518935,174.61153856528398,209.7493528786745,244.887167192065,280.02498150545546,315.162795818846,350.3006101322365,385.438424445627,420.5762387590175,455.714053072408
153.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59564946341713,7.19129892683426,10.78694839025139,14.38259785366852,17.97824731708565,21.57389678050278,25.16954624391991,28.76519570733704,32.36084517075417,35.9564946341713,55.64969960589937,75.34290457762745,95.03610954935552,114.72931452108358,134.42251949281166,154.11572446453974,173.8089294362678,193.50213440799587,213.19533937972395,232.88854435145203
157.0,7.0,1478.02980589231,1522.612344579426,1567.194883266542,1611.777421953658,1656.359960640774,1700.94249932789,1745.525038015006,1790.107576702122,1834.690115389238,1879.272654076354,1923.85519276347,1972.178658787042,2020.502124810614,2068.825590834186,2117.1490568577583,2165.47252288133,2213.795988904902,2262.119454928474,2310.442920952046,2358.766386975618,2407.08985299919,2409.1526467571302,2411.21544051507,2413.27823427301,2415.34102803095,2417.40382178889,2419.4666155468303,2421.52940930477,2423.5922030627103,2425.65499682065,2427.71779057859,2428.916581473245,2430.1153723679004,2431.314163262555,2432.51295415721,2433.7117450518654,2434.91053594652,2436.109326841175,2437.30811773583,2438.506908630485,2439.70569952514,2467.554851015792,2495.404002506444,2523.253153997096,2551.1023054877483,2578.9514569784,2606.800608469052,2634.649759959704,2662.498911450356,2690.3480629410083,2718.19721443166
158.0,7.0,1159.05679325895,1163.740811917714,1168.424830576478,1173.108849235242,1177.792867894006,1182.47688655277,1187.160905211534,1191.844923870298,1196.528942529062,1201.212961187826,1205.89697984659,1203.399327864319,1200.901675882048,1198.404023899777,1195.906371917506,1193.408719935235,1190.911067952964,1188.413415970693,1185.915763988422,1183.418112006151,1180.92046002388,1269.932686568386,1358.944913112892,1447.957139657398,1536.969366201904,1625.98159274641,1714.9938192909158,1804.006045835422,1893.018272379928,1982.0304989244337,2071.04272546894,2085.539429161047,2100.036132853154,2114.532836545261,2129.029540237368,2143.5262439294747,2158.022947621582,2172.519651313689,2187.016355005796,2201.513058697903,2216.00976239001,2263.514651147317,2311.0195399046243,2358.524428661931,2406.029317419238,2453.534206176545,2501.039094933852,2548.543983691159,2596.0488724484658,2643.553761205773,2691.05864996308
160.0,7.0,4960.36129790787,5063.897636778827,5167.433975649784,5270.97031452074,5374.506653391698,5478.042992262655,5581.579331133612,5685.1156700045685,5788.652008875526,5892.188347746484,5995.72468661744,6122.303799876458,6248.882913135476,6375.462026394494,6502.041139653512,6628.620252912529,6755.199366171548,6881.778479430566,7008.357592689584,7134.936705948601,7261.51581920762,7371.00662841851,7480.497437629401,7589.988246840293,7699.479056051184,7808.969865262075,7918.460674472965,8027.951483683856,8137.442292894748,8246.933102105639,8356.42391131653,8582.217772992346,8808.011634668164,9033.80549634398,9259.599358019796,9485.393219695616,9711.187081371432,9936.980943047249,10162.774804723063,10388.568666398884,10614.3625280747,10859.81943724186,11105.27634640902,11350.73325557618,11596.19016474334,11841.6470739105,12087.10398307766,12332.56089224482,12578.01780141198,12823.47471057914,13068.9316197463
161.0,7.0,2028.60271474554,2097.931375026162,2167.260035306784,2236.588695587406,2305.917355868028,2375.24601614865,2444.574676429272,2513.903336709894,2583.231996990516,2652.560657271138,2721.88931755176,2773.513884028694,2825.138450505628,2876.763016982562,2928.387583459496,2980.01214993643,3031.636716413364,3083.261282890298,3134.885849367232,3186.510415844166,3238.1349823211,3314.089197252116,3390.043412183132,3465.997627114148,3541.951842045164,3617.90605697618,3693.860271907196,3769.814486838212,3845.768701769228,3921.722916700244,3997.67713163126,4106.863293504967,4216.049455378674,4325.235617252381,4434.421779126088,4543.607940999795,4652.794102873502,4761.980264747209,4871.166426620915,4980.352588494623,5089.53875036833,5228.70712347553,5367.875496582732,5507.043869689933,5646.2122427971335,5785.380615904334,5924.548989011536,6063.717362118737,6202.885735225938,6342.054108333139,6481.22248144034
162.0,7.0,2297.23533267628,2340.79148135686,2384.34763003744,2427.90377871802,2471.4599273986,2515.01607607918,2558.57222475976,2602.12837344034,2645.68452212092,2689.2406708015,2732.79681948208,2809.528483034507,2886.260146586934,2962.991810139361,3039.723473691788,3116.4551372442147,3193.186800796642,3269.918464349069,3346.650127901496,3423.3817914539227,3500.11345500635,3565.226276874092,3630.339098741834,3695.451920609576,3760.564742477318,3825.67756434506,3890.7903862128014,3955.903208080544,4021.0160299482864,4086.128851816028,4151.24167368377,4181.665963528125,4212.09025337248,4242.514543216836,4272.93883306119,4303.3631229055445,4333.7874127499,4364.211702594255,4394.63599243861,4425.060282282964,4455.48457212732,4700.592739110788,4945.700906094256,5190.809073077724,5435.917240061192,5681.02540704466,5926.133574028128,6171.241741011596,6416.349907995064,6661.458074978533,6906.566241962
163.0,7.0,1040.65735259293,1062.272918633051,1083.888484673172,1105.504050713293,1127.119616753414,1148.735182793535,1170.350748833656,1191.966314873777,1213.581880913898,1235.1974469540191,1256.81301299414,1287.641818567712,1318.470624141284,1349.299429714856,1380.128235288428,1410.957040862,1441.785846435572,1472.614652009144,1503.4434575827158,1534.272263156288,1565.10106872986,1623.072673914403,1681.044279098946,1739.015884283489,1796.987489468032,1854.959094652575,1912.930699837118,1970.902305021661,2028.873910206204,2086.845515390747,2144.81712057529,2194.5821537658203,2244.34718695635,2294.11222014688,2343.87725333741,2393.64228652794,2443.40731971847,2493.172352909,2542.93738609953,2592.70241929006,2642.46745248059,2749.209452972305,2855.95145346402,2962.693453955735,3069.43545444745,3176.177454939165,3282.91945543088,3389.661455922595,3496.4034564143103,3603.145456906025,3709.88745739774
164.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,7.0,7.52182524652688,7.989500002593951,8.457174758661024,8.924849514728095,9.392524270795167,9.86019902686224,10.327873782929313,10.795548538996384,11.263223295063456,11.730898051130527,12.1985728071976,11.85333063036586,11.508088453534118,11.162846276702377,10.817604099870636,10.472361923038896,10.127119746207152,9.781877569375414,9.436635392543671,9.091393215711932,8.74615103888019,8.812960113688183,8.879769188496175,8.946578263304167,9.01338733811216,9.08019641292015,9.147005487728142,9.213814562536134,9.280623637344126,9.347432712152118,9.41424178696011,9.476264533880348,9.538287280800589,9.600310027720829,9.662332774641069,9.724355521561304,9.786378268481544,9.848401015401784,9.910423762322022,9.972446509242262,10.0344692561625,11.164391435014531,12.29431361386656,13.42423579271859,14.55415797157062,15.684080150422652,16.814002329274683,17.943924508126713,19.07384668697874,20.20376886583077,21.3336910446828
167.0,7.0,4489.87983042584,4584.777520382047,4679.675210338254,4774.572900294461,4869.470590250668,4964.368280206874,5059.265970163082,5154.163660119289,5249.061350075495,5343.959040031703,5438.85672998791,5557.980988888608,5677.105247789308,5796.229506690007,5915.353765590706,6034.478024491405,6153.602283392104,6272.726542292803,6391.850801193502,6510.975060094202,6630.0993189949,6768.223839270935,6906.348359546971,7044.472879823005,7182.59740009904,7320.721920375076,7458.84644065111,7596.970960927145,7735.09548120318,7873.220001479215,8011.34452175525,8125.936954385212,8240.529387015175,8355.121819645135,8469.714252275098,8584.30668490506,8698.899117535022,8813.491550164983,8928.083982794946,9042.676415424909,9157.26884805487,9368.730888348482,9580.192928642096,9791.654968935709,10003.11700922932,10214.579049522934,10426.041089816548,10637.50313011016,10848.965170403771,11060.427210697388,11271.889250991
168.0,7.0,16377.7088394005,16464.18608584921,16550.66333229792,16637.14057874663,16723.61782519534,16810.09507164405,16896.57231809276,16983.04956454147,17069.526810990177,17156.004057438888,17242.4813038876,17291.890126373008,17341.298948858417,17390.70777134383,17440.11659382924,17489.52541631465,17538.93423880006,17588.343061285468,17637.75188377088,17687.16070625629,17736.5695287417,18196.7872491095,18657.0049694773,19117.2226898451,19577.4404102129,20037.658130580698,20497.875850948494,20958.093571316294,21418.3112916841,21878.5290120519,22338.7467324197,21930.09014494149,21521.43355746328,21112.77696998507,20704.12038250686,20295.46379502865,19886.80720755044,19478.15062007223,19069.49403259402,18660.83744511581,18252.1808576376,19339.19567348324,20426.21048932888,21513.22530517452,22600.24012102016,23687.2549368658,24774.26975271144,25861.28456855708,26948.29938440272,28035.31420024836,29122.329016094
171.0,7.0,3365.65105174321,3420.251384972018,3474.851718200826,3529.4520514296337,3584.052384658442,3638.65271788725,3693.253051116058,3747.853384344866,3802.453717573674,3857.0540508024815,3911.65438403129,3947.999462301884,3984.3445405724783,4020.689618843072,4057.0346971136655,4093.37977538426,4129.724853654854,4166.069931925448,4202.415010196042,4238.760088466636,4275.10516673723,4327.980163535515,4380.8551603338,4433.730157132085,4486.60515393037,4539.480150728656,4592.3551475269405,4645.230144325225,4698.10514112351,4750.980137921795,4803.85513472008,4817.450764744621,4831.046394769162,4844.642024793703,4858.237654818244,4871.833284842785,4885.428914867326,4899.024544891867,4912.620174916407,4926.215804940949,4939.81143496549,5278.80410380567,5617.79677264585,5956.789441486029,6295.7821103262095,6634.77477916639,6973.76744800657,7312.76011684675,7651.752785686929,7990.74545452711,8329.73812336729
172.0,7.0,961.050829744236,965.3682998091754,969.6857698741148,974.0032399390542,978.3207100039936,982.638180068933,986.9556501338724,991.273120198812,995.5905902637512,999.9080603286908,1004.22553039363,1002.162961496452,1000.1003925992738,998.0378237020956,995.9752548049177,993.9126859077396,991.8501170105612,989.7875481133832,987.7249792162052,985.6624103190272,983.599841421849,1057.507271947757,1131.414702473665,1205.3221329995731,1279.2295635254814,1353.1369940513896,1427.0444245772976,1500.9518551032056,1574.859285629114,1648.766716155022,1722.67414668093,1734.8811671609851,1747.08818764104,1759.2952081210951,1771.50222860115,1783.7092490812051,1795.91626956126,1808.123290041315,1820.33031052137,1832.537331001425,1844.74435148148,1884.534477104914,1924.324602728348,1964.1147283517817,2003.904853975216,2043.69497959865,2083.485105222084,2123.275230845518,2163.065356468952,2202.855482092386,2242.64560771582
173.0,7.0,28.5639669550286,29.33625958709733,30.10855221916606,30.88084485123479,31.65313748330352,32.42543011537225,33.19772274744098,33.97001537950971,34.74230801157844,35.51460064364717,36.2868932757159,36.88723981015503,37.48758634459416,38.08793287903329,38.688279413472415,39.28862594791155,39.88897248235068,40.48931901678981,41.08966555122894,41.69001208566807,42.2903586201072,66.61771516315628,90.94507170620535,115.27242824925445,139.59978479230352,163.9271413353526,188.2544978784017,212.5818544214508,236.90921096449983,261.2365675075489,285.563924050598,285.9822587542253,286.4005934578526,286.8189281614799,287.2372628651072,287.6555975687345,288.07393227236184,288.49226697598914,288.91060167961643,289.32893638324373,289.747271086871,372.7843877826389,455.8215044784069,538.8586211741747,621.8957378699426,704.9328545657105,787.9699712614783,871.0070879572463,954.0442046530142,1037.081321348782,1120.11843804455
175.0,7.0,2289.76150186372,2347.6985231832336,2405.635544502748,2463.572565822262,2521.509587141776,2579.44660846129,2637.383629780804,2695.320651100318,2753.257672419832,2811.1946937393463,2869.13171505886,2928.357769496544,2987.583823934226,3046.809878371909,3106.035932809592,3165.261987247275,3224.4880416849583,3283.714096122641,3342.940150560324,3402.166204998007,3461.39225943569,3540.715080536672,3620.037901637654,3699.360722738636,3778.6835438396174,3858.0063649406,3937.329186041582,4016.652007142564,4095.974828243546,4175.2976493445285,4254.62047044551,4332.825659464361,4411.03084848321,4489.23603750206,4567.44122652091,4645.646415539761,4723.85160455861,4802.05679357746,4880.26198259631,4958.467171615161,5036.67236063401,5138.775818829956,5240.879277025902,5342.982735221848,5445.086193417794,5547.18965161374,5649.293109809686,5751.396568005632,5853.500026201577,5955.603484397524,6057.70694259347
